Id,Importance
0,0.010747523792220583
1,0.010747523792220583
2,0.006423500342417278
3,0.010565132562285721
4,0.0030922763007990464
5,0.010565132562285721
6,0.0277160249367435
7,0.02465059799309989
8,0.016798946047041765
9,0.021505097245503032
10,0.01715922976705548
11,0.029070379739726444
12,0.0071693104868129675
13,0.01623816488441754
14,0.01241758862374897
15,0.010565132562285721
16,0.0021563763574240064
17,0.01340348289644115
18,0.011086233925141915
19,0.024253896844112798
20,0.05538501407094319
21,0.005280683872996835
22,0.012797086265828489
23,0.010565132562285721
24,0.015894572334823453
25,0.010565132562285721
26,0.0025892187693332307
27,0.026387958450104436
28,0.01294826235108088
29,0.010565132562285721
30,0.02175700207034975
31,0.041413347085329906
32,0.01138933251424996
33,0.006343085946255405
34,0.02668819394309109
35,0.023720463010807533
36,0.02025801300588846
37,0.02936435319773763
38,0.022749461671380443
39,0.006343085946255405
40,0.008415651181722682
41,0.01672759232776496
42,0.008183342798286057
43,0.005052304262427959
44,0.010565132562285721
45,0.05034248458273758
46,0.01634810520062162
47,0.012750806010134291
48,0.006160880975942963
49,0.029109231919894715
50,0.03174409483512213
51,0.01483169909568833
52,0.005115897700469299
53,0.010565132562285721
54,0.04410096090873815
55,0.010565132562285721
56,0.010565132562285721
57,0.011748912308352545
58,0.006832489869800057
59,0.02026462567697589
60,0.01067430624108046
