Id,Importance
0,-7.420042414794429E-4
1,-0.009664372825847287
2,0.005867874850890705
3,3.211322239819399E-4
4,-0.0011043447361382974
5,-0.0011043447361382974
6,0.0
7,0.006228970181911797
8,0.006928043955462154
9,-0.0019359396487496437
10,-0.01497726542419225
11,-0.016713268987411458
12,-0.013285090357061803
13,7.445693741726942E-4
14,0.0
15,3.211322239819399E-4
16,3.211322239819399E-4
17,3.211322239819399E-4
18,0.0018812067428744092
19,0.004459660010899848
20,0.007088774646432291
21,0.0
22,-0.001635930348175398
23,4.928305392661878E-4
24,-0.0013373658107224584
25,0.00315321842127426
26,-0.0069240920813629
27,3.211322239819399E-4
28,0.009413503371701716
29,0.007873768166229662
30,0.008002640448751737
31,0.009739456761468902
32,0.00942933762995285
33,0.008920605004409055
34,0.005863258079094271
35,0.00607881772924909
36,0.00315321842127426
37,-1.1305128436486236E-4
38,0.00467999587876641
39,-0.00338924977901579
40,0.0043464464835962615
41,0.0
42,0.003371150886825067
43,-9.044182222778637E-4
44,-4.212767215517856E-5
45,1.0554298955300277E-4
46,5.168049621387495E-4
47,-5.305620426678981E-4
48,-5.305620426678981E-4
49,-5.116154279727655E-4
50,-1.9341214321909415E-4
51,4.8624299676489085E-4
52,-3.188076805607027E-4
53,-3.188076805607027E-4
54,4.974279919090077E-4
55,-2.1586437688046335E-4
56,-9.92041641242046E-4
57,5.170404112609274E-4
58,4.5701397364423526E-5
59,0.002585724257391756
60,9.50000819408025E-4
61,2.6070637592721403E-4
62,-1.21043491450089E-4
63,-0.0013300420704674032
64,0.0
65,0.0016226373385453013
66,2.305950925633293E-5
67,-4.1489917873130464E-4
68,0.001268218587793744
69,0.003478220798215705
70,-0.0013956823942016922
71,-0.00451236871701575
72,0.0024972333461033363
73,0.002240750763302646
74,0.0022742830403787197
75,-2.7005072395792527E-4
76,0.005889230643630309
77,-0.0028818096108918756
78,0.0067213563413896955
79,0.002151405864038832
80,0.006224466532622119
81,0.0027209261492584743
82,-0.03661904045427629
83,-4.680519299879E-4
84,0.004587456317328203
85,0.0013876192248169856
86,-0.0046752567975143185
87,0.002102137036260347
88,0.0011067064425033107
89,0.0043174282777275926
90,0.0028378344333271285
91,0.0015592176844635252
92,-5.668354543139551E-4
93,1.3214019447817718E-5
94,0.0014502152085101429
95,0.00583313863969346
96,0.005084948078299461
97,0.005988783746197966
98,0.010689558952958597
99,0.0047474312049566045
100,0.00578816227398422
101,0.005946484909699997
102,0.00578816227398422
103,0.0015826978506781834
104,0.003162306429107484
105,0.0035762102264396195
106,0.0050890924690263385
107,0.006155517899215487
108,0.0
109,-0.019247363804793458
110,0.0
111,-8.749378660920576E-4
112,-3.610443465973457E-4
113,-0.015497773891286143
114,0.0
115,0.004000430192131221
116,-0.0020847203209208636
117,0.0012808132012518932
118,-0.005399979087138313
119,0.0022301148256177053
120,-0.003761002546553203
121,-0.007392187724073379
122,-0.0018479336217441392
123,0.004000430192131221
124,-0.004433035324792062
125,-0.0034063959494008726
126,0.0035053957926201146
127,-0.004670402926132536
128,-0.0011767801274924277
129,-0.0011767801274924277
130,-0.0011767801274924277
131,-0.0011921679187377812
132,0.0
133,0.0
134,-9.033905413251086E-4
135,-0.002305949992696341
136,-9.062892441143032E-4
137,-0.002228532699944222
138,0.0
139,0.0022414872474035208
140,-0.00324744970663373
141,-0.0030678212971970123
142,0.002909771036359458
143,-0.008932135923173767
144,-0.0033944474549446545
145,-0.0033944474549446545
146,-0.038456455569058724
147,0.0026587995744079985
148,0.007803145076784957
149,0.004296549430608356
150,0.003117172332976962
151,0.0
152,0.0026593897294738974
153,0.003867820672649346
154,-3.500398693692252E-4
155,-0.0013285242236657766
156,0.0015267774574921498
157,0.008348725488266694
158,0.007239421402274666
159,-0.0010564078808094589
160,-8.30681978153574E-4
161,0.004622828372904917
162,0.010102088210004797
163,0.009722262702102446
164,0.002844426611949883
165,0.00541344687658924
166,-0.0027751541228026497
167,-0.0024771532250799505
168,-0.003463540301589349
169,0.005142791484553998
170,0.007989775850600435
171,-0.004652087242541827
172,-0.0022972384750981007
173,-9.015261798842593E-4
174,-0.0010533448846251432
175,0.007289397009224942
176,0.00919688406140915
177,9.68102666324238E-4
178,-7.629658003744156E-4
179,0.005520762589549753
180,7.679811269088036E-4
181,0.0050074055367499955
182,0.004418795296493076
183,0.003943745404086876
184,0.008961858008445771
185,0.007029576649561088
186,0.007027089230029163
187,0.006925737451218468
188,-0.0019358339774894844
189,0.001364197244139959
190,0.0044885823915818395
191,0.00359283783550162
192,0.0037208834756622036
193,-1.8052217329867285E-4
194,-1.8052217329867285E-4
195,0.003146844320877856
196,-8.671043012746217E-4
197,0.0
198,0.0
199,3.2351904946025636E-5
200,0.0014582338454071208
201,1.8157567507975464E-4
202,-0.0014193151746967503
203,-0.0033063313837159544
204,-0.001987942724129064
205,0.009229282057372513
206,-9.232176395243902E-4
207,0.002223138110076985
208,0.0026189783843746455
209,0.0010612175192203567
210,0.004792867202050574
211,8.870508744331514E-4
212,-0.01241920040775781
213,8.870508744331514E-4
214,0.004112501714883906
215,-0.003560857590282125
216,8.470004525632802E-4
217,-0.0018184741927995303
218,0.002738121587185543
219,-0.009475733492211013
220,0.008875026982043628
221,-5.7473882577817846E-5
222,0.007184936153944274
223,0.006526177629265669
224,1.8790674283021233E-4
225,0.002128760887441586
226,0.0015267774574921498
227,0.0099540602781955
228,0.008311944447563148
229,0.008311944447563148
230,0.0015267774574921498
231,0.0015267774574921498
232,0.00721736389441128
233,0.006748511186854603
234,-6.446535808977715E-4
235,-0.0028842313496815607
236,-0.003975436689660452
237,-0.0013416306177232225
238,-8.008408490024242E-4
239,0.0
240,-2.8785181717557205E-4
241,-2.951060388544869E-4
242,0.006434069337195245
243,0.0035390559398321133
244,-0.006437309180615786
245,-0.0029111906964195064
246,0.0
247,-0.011585913078142033
248,3.211322239819399E-4
249,0.0
250,-1.8931680445381354E-4
251,-0.001751455278530159
252,-1.817387069633863E-4
253,-1.8931680445381354E-4
254,-1.8931680445381354E-4
255,-0.008142555839838157
256,-0.0023976776742850926
257,-0.007255277831420184
258,-0.05649216046842109
259,0.0
260,0.0031279927328264102
261,0.003728091011586204
262,0.0024586092284523266
263,0.002772783875544061
264,0.002933890452719706
265,0.0021874257977004376
266,0.00315745870269407
267,0.002292867440923494
268,0.0050906015764084385
269,0.002353094048887436
270,0.0028603027772700434
271,0.0028033701260989316
272,-0.007418832396162846
273,0.0024769361593666678
274,0.002292867440923494
275,0.004816410745759502
276,5.862751442541415E-4
277,0.002552565095127816
278,0.0028981712677051737
279,-0.0025879638407776146
280,-0.012524086769267435
281,-8.275766019884862E-4
282,-0.0013919006841070058
283,-0.0014709284815901825
284,-0.0021106400270205056
285,-0.008548296029086798
286,4.0199810495891947E-4
287,-8.416063623656123E-4
288,-0.04077650797267285
289,-0.0015645747132072968
290,-4.1701079677361735E-4
291,-0.053535853682079644
292,-0.0019538478087707278
293,0.0023628163470163647
294,6.695742530380051E-5
295,0.009556040810367074
296,0.005288541885638495
297,-0.0012035583979075816
298,-0.005974290048968661
299,0.0015267774574921498
300,-0.0030617013201190905
301,-0.0015645747132072968
302,0.004702260735761439
303,0.003873645511290046
304,-9.433119172387916E-4
305,-0.0030787759447718833
306,8.627899757959021E-4
307,0.003122188680151291
308,3.211322239819399E-4
309,0.007022191999156926
310,0.009238866554090447
311,0.00927466363804203
312,5.508895662434697E-4
313,-0.002531907638245502
314,0.0031420236299662366
315,-0.001574393378073791
316,0.004296549430608356
317,-0.0038492442336560016
318,-0.0015483395371482102
319,-0.005822580705286364
320,0.0
321,-0.10609474781119971
322,-4.1348521272043724E-4
323,-3.557562208890572E-4
324,0.004031394094298173
325,0.0
326,-0.0015418007936357924
327,0.0
328,8.073426637543418E-4
329,-0.02143688880393286
330,-0.0025382539606421716
331,0.0
332,8.912696577606927E-4
333,-0.0014341429721704507
334,0.0
335,-0.0038955602077934796
336,-0.002459997399023454
337,0.009395330561753039
338,-5.932421552289765E-4
339,0.002150973401324449
340,-0.0014160035119886133
341,-0.0017293388444906159
342,-0.001502136478823959
343,0.001161765757976655
344,8.368205575804417E-4
345,-3.0812703196465363E-4
346,0.005495628781030073
347,-0.004276203918155677
348,-0.0015179972087556643
349,0.009557709556466839
350,0.006577768001404762
351,0.0
352,0.009033471557514815
353,9.926862956198546E-5
354,-0.007946403093215053
355,-8.543164102066579E-4
356,-8.543164102066579E-4
357,-4.686041859667745E-4
358,-0.0025220676082130197
359,0.003858213901930824
360,0.00220658935860668
361,0.008967554006284668
362,-0.0013214507875662078
363,0.010046100267136326
364,0.0010545520331763315
365,0.006129191079572807
366,0.009485101931291401
367,0.0023204751696425567
368,0.006216921283273543
369,-3.3123651158186796E-4
370,-7.140565014852814E-4
371,0.002155497001543707
