Id,Importance
0,0.028874806932099484
1,0.04016239684437743
2,0.09397331745115575
3,0.018877244277713288
4,0.010073616790406616
5,0.028321644526148278
6,0.013700981269129237
7,0.012356346633807582
8,0.0
9,0.0660517919860392
10,3.884116941848654E-4
11,0.03149815269060459
12,0.03743304583975143
13,0.0022643166232114626
14,0.006539310864095207
15,0.12596531020180274
16,0.020240292133224445
17,0.0747679088720659
18,0.07221086851354913
19,0.0674531026757973
20,0.08244829949831498
21,0.041220901970012186
22,0.036540180901050864
23,0.050279697209083894
24,0.038358053602374056
