Id,Importance
0,0.03799754987688285
1,0.10406922903952068
2,0.12785022076031993
3,0.046359191082760286
4,0.062158622972080475
5,0.03542097483028531
6,0.018474437720081487
7,0.0289992724687989
8,0.03524260386523297
9,0.01911855320187563
10,0.007996777166489505
11,0.037423930671526176
12,0.018474437720081487
13,0.07731477756210034
14,0.0819272538953616
15,0.023465073320925955
16,0.06461190827438157
17,0.05907096556238905
18,0.01768118992431157
19,0.051073454928307914
20,0.013296201629335997
21,0.004667461783794127
22,0.027305911743156212
