Id,Importance
0,0.0
1,0.0832092125657042
2,0.004362456111112431
3,0.046831293477024125
4,0.04062940566776594
5,0.0729027347455824
6,0.04513211220463745
7,0.009950789076185445
8,0.04608321719842505
9,0.03183621496305679
10,0.04608321719842505
11,0.04608321719842505
12,0.03613242812223961
13,0.042721078361116244
14,0.03428429270627795
15,0.04087294294515458
16,0.006588650238876635
17,0.0813324704937134
18,0.050342386457907916
19,0.03368916287780518
20,0.0705422849144354
21,0.031116558314263257
22,0.11372367281635085
23,0.13444947270298888
24,0.04625096765079053
25,0.044290084292109184
26,0.007180603015941315
27,0.044297993041896376
28,0.03534077749270824
29,0.0609902748239613
30,0.03369281168495612
31,0.039680574311597064
32,0.05156364500467569
33,0.04992527766596127
34,0.06922169209730182
35,0.004564880597703476
36,0.019421815436181978
37,0.019421815436181978
38,0.04329258776333468
39,0.0475604097330477
40,0.03384684605601166
41,6.73652802098963E-4
42,0.02452790807538662
43,0.02452790807538662
44,0.15082820358529384
